year,country,updated_at,"Adolescent fertility rate (births per 1,000 women ages 15-19)",Age dependency ratio (% of working-age population),Agricultural land (% of land area),Arable land (% of land area),Arable land (hectares per person),"Birth rate, crude (per 1,000 people)",Cereal yield (kg per hectare),Crop production index (2014-2016 = 100),"Death rate, crude (per 1,000 people)","Fertility rate, total (births per woman)",Fertilizer consumption (kilograms per hectare of arable land),Food production index (2014-2016 = 100),GDP (current US$),GDP growth (annual %),GDP per capita (current US$),GDP per capita growth (annual %),"Inflation, GDP deflator (annual %)","Inflation, consumer prices (annual %)",Land area (sq. km),Land under cereal production (hectares),"Life expectancy at birth, female (years)","Life expectancy at birth, male (years)","Life expectancy at birth, total (years)",Mobile cellular subscriptions (per 100 people),"Mortality rate, infant (per 1,000 live births)","Mortality rate, neonatal (per 1,000 live births)","Mortality rate, under-5 (per 1,000 live births)",Net migration,"Official exchange rate (LCU per US$, period average)",Permanent cropland (% of land area),Population ages 0-14 (% of total population),Population ages 15-64 (% of total population),Population ages 65 and above (% of total population),Population growth (annual %),"Population, female (% of total population)","Population, total",Renewable internal freshwater resources per capita (cubic meters),"Renewable internal freshwater resources, total (billion cubic meters)",Rural population,Rural population (% of total population),Surface area (sq. km),"Total reserves (includes gold, current US$)"
1962,nld,2025-04-03 02:52:37 UTC,16.065,62.3426275996,67.7517772512,28.6137440758,0.0818249574,20.9,4277.4,49.01,7.9,3.18,538.1594202899,45.37,15847582341.1664,6.843507321,1342.3682718702,5.3323368741,0.7587136357,2.4311226442,33760.0,509284.0,75.68,71.08,73.323902439,0.0,15.6,12.5,19.7,18024.0,3.6200000026,1.0663507109,29.1377991931,61.598116324,9.2640844829,1.4244750674,50.1802532972,11805689.0,931.7541737716,11.0,4698192.0,39.796,41530.0,1946625625.41193
1962,pol,2025-04-03 02:52:37 UTC,31.863,64.393350109,66.1529922622,51.6797806001,0.5222627316,19.8,1600.1,92.73,7.9,2.72,58.0203424095,82.62,65977748210.5263,-7.015578793,1731.2095094382,-7.3447909962,55.2559947975,1.099999999,306290.0,8777800.0,70.5,64.5,67.4268292683,0.0,49.8,18.7,56.0,-31021.0,0.0004,0.7803062457,33.0066449642,60.8297115245,6.1636435113,1.1431540142,51.5615388525,30308500.0,1768.4807892175,53.6,15479763.0,51.074,312690.0,1223020000.0
1962,prt,2025-04-03 02:52:37 UTC,26.781,59.2398576931,42.4153005464,27.3551912568,0.2782971063,24.5,880.6,116.03,10.8,3.23,51.5848981223,78.51,3835883663.25123,6.6144477688,426.4943362982,5.8478632434,0.6766959031,2.6620641793,91500.0,2003216.0,67.225,61.282,64.1810243902,0.0,78.5,26.8,104.1,-113947.0,28.7500000288,5.9016393443,29.0824375524,62.7983438432,8.1192186044,0.7216224358,52.166668765,8993985.0,4225.045961273,38.0,5781154.0,64.278,92120.0,808042200.0
1962,rou,2025-04-03 02:52:37 UTC,57.211,53.4211598975,63.7666058869,43.0754536772,0.531254434,16.2,1452.3,56.57,9.2,2.04,10.2600282201,59.66,38067567567.5676,-12.9182107298,1658.758739,-12.1584413413,195.003978593,230.6224949002,230340.0,6663626.0,66.992,63.602,65.2556585366,0.0,59.1,16.4,69.6,-56152.0,0.0006,2.4702613528,27.692148458,65.1800584491,7.1277930929,0.6515958357,51.3800213595,18676550.0,2269.1557059521,42.38,12030313.0,64.414,238390.0,470558568.453694
1962,svk,2025-04-03 02:52:37 UTC,45.125,62.8234281686,50.8523908524,32.474012474,0.293316533,19.8,3775.8,98.91,8.1,2.83,61.6869398207,138.03,12915046978.1615,-14.5738038463,2437.1751701084,-14.6399599725,34.6071400834,9.8935051977,48100.0,834438.0,72.652,68.002,70.2702926829,0.0,28.1,12.4,33.2,-9019.0,30.7695833333,1.0187110187,31.3180540112,61.4162175179,7.265728471,1.1037312569,50.5281895467,4238188.0,2366.0616621959,12.6,2766943.0,65.286,49030.0,919587370.951195
1962,svn,2025-04-03 02:52:37 UTC,36.157,53.6535658953,28.0039721946,9.9304865938,0.1001754071,18.1,3230.1,91.69,9.9,2.276,316.775,90.16,19832029087.1272,-8.9001079301,9925.1407104468,-8.9578817561,94.9277875541,42.6229527318,20140.0,114161.0,72.0,66.1,68.9780487805,0.0,15.3,10.5,17.8,148.0,27.5712,1.7874875869,27.0894401441,65.0814932021,7.8290666538,0.595289739,53.356814512,1603649.0,9351.3742563228,18.67,1123613.0,70.066,20270.0,112252402.588776
1962,swe,2025-04-03 02:52:37 UTC,38.419,50.7680878227,10.2420657746,8.5530578041,0.460749779,14.2,2644.7,80.06,10.2,2.25,87.4827784156,94.63,18794282716.8476,4.2590472018,2485.4941471087,3.6856049866,4.0202671159,4.7661972191,407339.7,1373709.0,75.43,71.37,73.3504878049,0.0,15.6,12.4,18.6,9627.0,5.1732100042,0.0098198138,21.5408698879,66.3270301208,12.1320999913,0.5515349039,50.1076371742,7561588.0,22614.2974200657,171.0,1945521.0,25.729,447420.11,801886970.0
1962,tur,2025-04-03 02:52:37 UTC,157.693,87.3819817545,47.6176864207,30.0547016099,0.7731944893,43.491,1136.0,28.8,16.487,6.287,3.2047468765,28.12,8922222222.22222,5.5714285818,298.2410208849,2.7592074231,5.7889377904,3.8883202515,769630.0,12965000.0,55.359,49.671,52.382,0.0,160.7,62.5,241.1,-34353.0,9.02e-06,2.880604966,42.3666005519,53.3669242232,4.2664752249,2.6999312672,49.1334629423,29916147.0,7587.8755375818,227.0,20164081.0,67.402,785350.0,190280000.0
1963,aut,2025-04-03 02:52:37 UTC,54.728,55.3032605016,42.2903538536,20.0678623364,0.2307753089,18.8,2509.9,100.86,12.8,2.82,196.8623188406,81.5,8414050621.01716,4.1382675816,1172.5574462618,3.4714661593,3.6782661205,2.708766995,82520.0,888269.0,72.65,66.39,69.4436585366,0.0,31.2,21.2,35.9,4774.0,26.000000025,0.7876878333,22.8388890604,64.3901565795,12.7709543601,0.6423626707,53.307417344,7175811.0,7664.6388819327,55.0,2517777.0,35.087,83879.0,1229910840.0
1963,bel,2025-04-03 02:52:37 UTC,25.886,56.8585701776,45.811492434,28.4178947021,0.1077529368,17.1,8021.4,100.51,12.6,2.68,326.2223557692,98.39,14445805381.3872,4.3515842817,1555.0229318258,3.5743535408,3.0257967003,2.1480034133,30333.0,313300.0,73.14,67.11,70.0514634146,0.0,26.0,17.1,30.0,16355.0,50.000000049,0.6791283421,23.8574136947,63.7517005704,12.3908857349,0.7476069307,51.0608885181,9289770.0,1291.7434984935,12.0,665612.0,7.165,33120.0,1973351171.09007
1963,bgr,2025-04-03 02:52:37 UTC,65.252,49.3536843643,51.459821025,37.4039591431,0.512246314,16.4,1858.6,104.6,8.2,2.21,42.2825036249,106.85,19839230769.2308,4.90016186,2238.8029578657,4.5511442295,2.8209383683,2.7,110630.0,2425275.0,72.02,68.68,70.3092682927,0.0,34.1,14.8,40.9,500.0,0.00117,3.5523818133,25.0955351373,66.9551660812,7.9492987814,0.8103783244,50.0443041706,8078145.0,2599.606716641,21.0,4666744.0,57.77,110990.0,670207829.90459
1963,cyp,2025-04-03 02:52:37 UTC,25.736,71.0410018224,43.8311688312,35.1731601732,0.535197908,25.184,1121.3,148.8,10.932,3.494,62.7415384615,68.19,489912542.329518,20.2662921731,976.3298339844,21.2448763265,8.0287444202,1.9587628866,9240.0,138730.0,66.875,58.151,62.282,0.0,35.4,6.1,38.0,-3005.0,0.3571429994,8.1168831169,35.1465289534,58.4655134936,6.387957553,0.9573852949,50.8566460053,607252.0,1284.4749790861,0.78,381500.0,62.824,9250.0,65750000.0
1963,cze,2025-04-03 02:52:37 UTC,44.01,51.5850725456,55.4160735085,43.1215219361,0.3225601908,15.4,4019.5,95.63,10.4,2.31,91.9276710684,125.48,41016881802.4843,-11.6149423495,3969.3673354379,-11.4025060103,36.192388574,11.0865000722,77270.0,1613589.0,73.48,67.28,70.3043902439,0.0,21.0,10.4,24.3,-5753.0,29.1528333333,0.996505759,23.9135396879,65.9695592667,10.1169010454,0.4770589724,51.5178455501,9670685.0,1273.0091564693,13.15,3767312.0,38.956,78870.0,4551181360.14625
1963,deu,2025-04-03 02:52:37 UTC,46.945,52.4906418429,55.5724228797,34.8437544754,0.1628201211,18.1,2925.2,95.14,12.0,2.51,304.4364159474,82.61,112232503744.1,2.7352964041,1502.1545290515,1.7884858186,3.1624704179,2.9669597759,349130.0,7168885.0,72.725,67.237,69.9140731707,0.0,23.5,14.4,27.2,205976.0,4.000000003,1.4264027726,22.3389513478,65.5777949478,12.0832537044,0.9258750635,53.2062400753,74714353.0,1432.1210812064,107.0,21050022.0,28.174,356970.0,7659475440.0
1963,dnk,2025-04-03 02:52:37 UTC,41.45,53.9722148907,77.2,68.6,0.5857636798,17.6,3505.7,55.76,9.8,2.67,162.7040816327,65.72,8466044979.87996,0.6370212342,1807.2527917979,-0.1526100554,5.7734848027,6.105032823,40000.0,1569717.0,74.48,70.42,72.4004878049,0.0,19.5,15.0,23.0,594.0,6.9071400059,0.3,23.9542677502,64.9467883492,11.0989439006,0.7877274528,50.4132878904,4684483.0,1280.8243727216,6.0,1135659.0,24.243,42920.0,470635320.0
1963,esp,2025-04-03 02:52:37 UTC,10.395,56.069880511,66.3031733963,32.4242666773,0.517787031,21.4,1303.1,52.78,8.8,2.88,46.058006788,42.71,19631714759.6491,9.5964988742,627.2784509643,8.639492989,7.84537469,8.7436976841,499780.0,7228312.0,72.36,67.13,69.6812195122,0.0,40.9,21.2,46.9,-44446.0,60.000000059,9.2680779543,27.3972176456,64.073863441,8.5289189134,0.8770432517,51.3397444798,31296651.0,3553.0958248536,111.2,12735859.0,40.694,505990.0,1148505160.0
1963,est,2025-04-03 02:52:37 UTC,18.916,51.629144529,32.4133050248,26.3033734371,0.7272888563,15.3,1403.8,80.74,10.5,1.89,101.0852017937,114.08,4013091682.2914,-7.9998435944,2685.9088928736,-7.5366944589,132.5704289521,89.8119490277,42390.0,426051.0,73.468,65.155,69.2101219512,0.0,17.8,10.5,22.5,8410.0,13.22275,0.2830856334,23.2385049013,65.9503891574,10.8111059413,1.3784771643,55.3290350352,1258857.0,8290.4406848648,12.71,505607.0,40.164,45230.0,197501539.80639896
1963,fin,2025-04-03 02:52:37 UTC,26.681,56.3357446264,9.2140254112,8.8496011031,0.5959133015,18.2,1799.2,70.87,9.3,2.68,106.0289371174,92.75,6958916548.12933,3.2850996357,1538.4570340274,2.5574723644,5.1466101079,4.9963818865,304590.0,1056400.0,72.68,65.52,69.0126829268,0.0,18.4,14.2,22.5,-7624.0,3.2000000022,0.0032831019,28.3697899058,63.9648966483,7.6653134459,0.7069774682,51.7507132675,4523309.0,23655.2488454802,107.0,1899880.0,42.002,338150.0,337893480.0
1963,fra,2025-04-03 02:52:37 UTC,29.361,60.7535996227,62.7394688494,35.5299635112,0.3980353605,18.5,2769.4,74.98,11.1,2.89,148.1422770496,74.34,83957182115.028,6.1986348421,1717.7037906782,5.138223019,5.5657980753,4.999152898,547566.0,9159745.0,74.1,67.1,70.5146341463,0.0,20.4,16.1,24.5,190925.0,4.9370600039,3.2617072645,25.9680877574,62.2070046517,11.8249075909,1.0035359977,51.3322814522,48877567.0,4091.856699823,200.0,17252804.0,35.298,549086.0,4914646800.0
1963,grc,2025-04-03 02:52:37 UTC,19.539,50.9193405459,69.9844840962,23.7160589604,0.3605112254,17.5,1291.0,55.9,7.9,2.14,71.4919856068,54.83,5813285626.64404,11.8448662648,685.5592820017,11.4308109214,1.1105835636,3.1846627279,128900.0,1644087.0,72.772,68.552,70.6105365854,0.0,36.4,20.0,42.6,-77345.0,30.000000029,6.5089216447,25.9996406851,66.2605563491,7.7398029658,0.3708920052,50.9388074867,8479625.0,6839.925114613,58.0,3542618.0,41.778,131960.0,292161880.0
1963,hrv,2025-04-03 02:52:37 UTC,37.909,51.8623071477,42.9976748346,21.6776962976,0.2648706745,16.5,3972.1,72.6,9.1,2.171,151.4207920792,77.04,25650213279.6781,-21.0886706622,5369.1097859068,-19.6019000091,99.2954217925,50.0,55910.0,594024.0,69.804,64.048,66.855804878,0.0,19.3,13.1,22.1,-1289.0,0.26329825,2.0211053479,26.4829699763,65.8491138818,7.6679161419,0.6877649808,52.8092605382,4225675.0,8238.9640497065,37.7,2832090.0,67.021,56540.0,166800000.0
1963,hun,2025-04-03 02:52:37 UTC,43.336,51.7510733797,77.5741419527,57.7029878929,0.5149709847,13.1,2041.6,68.55,9.9,1.82,57.6737247353,75.74,4870283626.18043,5.7,474.880214413,5.4253441062,-0.4503558332,3.3879781418,90030.0,3173391.0,71.22,66.64,68.8741463415,0.0,42.6,26.9,47.7,-822.0,59.999999999,4.7761857159,24.3399861224,65.8973946535,9.7626192242,0.2601829258,51.6783090569,10087947.0,594.7691834622,6.0,4319558.0,42.819,93030.0,1815690371.9700897
1963,irl,2025-04-03 02:52:37 UTC,11.15,72.5687229251,67.0184351865,8.928726956,0.2156240688,22.2,3125.6,107.69,11.8,4.01,385.3828645749,42.4,2505073357.88508,4.7446342196,878.1565764763,4.135109417,2.6714349175,2.4536205867,68890.0,402746.0,72.263,68.294,70.230097561,0.0,27.1,18.4,31.3,-16615.0,0.3571429994,0.0435476847,30.8641929713,57.947917612,11.1878894167,0.5836147843,49.7541182251,2852650.0,17177.0108495609,49.0,1545765.0,54.187,70280.0,406071293.2
1963,ita,2025-04-03 02:52:37 UTC,19.707,52.5191761941,69.7358131311,43.0927204107,0.2472879107,18.7,2115.2,97.19,10.1,2.51,68.7646362632,86.37,60035924617.9277,5.6097279782,1171.3869628098,4.8420524893,8.4578599003,7.4547182254,294110.0,6299467.0,72.06,66.57,69.2480487805,0.0,39.1,22.8,45.4,-28198.0,625.000000625,9.3196423107,24.5472894912,65.5655265031,9.8871840056,0.7295532422,51.5061287328,51252000.0,3560.8366502771,182.5,20063620.0,39.147,301340.0,3624125520.0
1963,ltu,2025-04-03 02:52:37 UTC,15.612,56.0793105472,54.068283344,46.02744097,0.7797057064,19.7,1933.2,47.87,8.0,2.35,54.0727902946,102.78,7921210339.584389,-5.6756629972,2182.691569315,-5.8359881976,228.3367817664,1020.6205652435,62680.0,1141182.0,73.8,66.78,70.2043902439,0.0,21.3,7.2,27.1,3428.0,1.77275,0.7019783025,27.5035869048,64.0699885717,8.4264245235,1.2356334431,53.586593485,2898950.0,4178.2496431191,15.46,1668810.0,57.566,65300.0,107287429.898456
1963,lux,2025-04-03 02:52:37 UTC,24.773,49.1582522574,49.7191644073,24.0827202598,0.1421040568,15.8,5328.8,112.82,12.1,2.355,267.4677419355,87.7,797902154.2381219,3.4391085404,2461.9011238449,2.3699292327,3.1459529904,2.8763224621,2574.46,28680.0,71.749,65.839,68.7219268293,0.0,27.1,16.6,31.9,2080.0,50.000000049,0.3884309719,21.9388071167,67.042849886,11.0183429973,1.0390106652,50.7057522604,324100.0,3085.4674483184,1.0,94141.0,29.047,2590.0,160844597.513581
1963,lva,2025-04-03 02:52:37 UTC,20.298,49.8214071531,40.6575923634,27.1264885018,0.6456701467,15.3,1641.2,71.11,10.3,1.85,99.5260663507,128.96,5608208784.9401,-12.5952217916,2256.7736038705,-12.1807171746,162.5847396354,951.6961948708,62227.0,696700.0,73.65,66.19,69.8290243902,0.0,15.3,7.5,20.8,12308.0,0.7364666667,0.3535442814,22.5328123435,66.7461389309,10.7210487256,1.3356130977,55.2713504074,2210919.0,6479.6518277285,16.94,989320.0,44.747,64594.0,526398066.08812094
1963,mlt,2025-04-03 02:52:37 UTC,14.796,69.5088945529,50.0,46.875,0.0465044179,20.7,1566.5,87.03,9.2,2.9,44.3333333333,66.16,250728789.959988,2.4539936123,828.4447049727,2.4370702569,0.6331929136,1.8763531392,320.0,3513.0,69.491,66.33,67.8719512195,0.0,32.4,19.0,36.3,-4773.0,0.3571429994,3.125,33.3773997098,58.994013138,7.6285871521,-0.4176663199,52.8166643926,322550.0,156.564873663,0.0505,32423.0,10.052,320.0,69100000.0
1963,nld,2025-04-03 02:52:37 UTC,17.038,61.5779592238,67.4437203791,28.1101895735,0.0793082648,20.9,3986.9,47.83,8.0,3.19,587.0389884089,45.38,17193744109.0367,3.6246215305,1436.8872608393,2.2366313369,4.6994703251,3.243647374,33760.0,488375.0,75.77,71.02,73.3370731707,0.0,15.2,12.0,19.2,-21.0,3.6200000026,1.1552132701,28.747031119,61.8896269712,9.3633419098,1.3484919646,50.1793192436,11965966.0,919.2738806044,11.0,4740078.0,39.613,41530.0,2103079421.93001
1963,pol,2025-04-03 02:52:37 UTC,27.385,63.5320397838,65.8983316465,51.3663521499,0.5122753321,19.2,1717.3,108.32,7.5,2.7,62.7264348821,90.04,65977748210.5263,-7.015578793,1731.2095094382,-7.3447909962,55.2559947975,1.099999999,306290.0,8838100.0,71.5,65.4,68.3756097561,0.0,46.6,18.7,52.5,-13770.0,0.0004,0.777041366,32.4756129128,61.1500954228,6.3742916644,1.3225256471,51.5295908394,30712000.0,1745.2461578536,53.6,15562999.0,50.674,312690.0,1223020000.0
1963,prt,2025-04-03 02:52:37 UTC,26.436,59.4322070765,42.4808743169,27.3114754098,0.2767333067,23.5,828.6,123.46,10.9,3.12,62.1340536214,82.72,4084251592.8159895,5.8737021162,452.2802916182,5.4472929057,0.5678024929,2.0215827276,91500.0,2009667.0,67.817,61.904,64.7883902439,0.0,74.3,26.9,97.5,-116874.0,28.7500000288,6.0109289617,29.0504356899,62.7225789819,8.2269853282,0.4035659487,52.1852092888,9030355.0,4208.0294739243,38.0,5770307.0,63.899,92120.0,843136000.0
1963,rou,2025-04-03 02:52:37 UTC,55.462,52.833983887,63.9228965877,42.7758965008,0.524155688,15.7,1555.6,61.58,8.3,2.01,19.0297371359,60.43,38067567567.5676,-12.9182107298,1658.758739,-12.1584413413,195.003978593,230.6224949002,230340.0,6708715.0,68.827,65.4,67.0717073171,0.0,51.9,16.4,61.0,-58076.0,0.0006,2.7003559955,27.2512579738,65.4304764026,7.3182656236,0.6473775358,51.3606883792,18797850.0,2254.5131491101,42.38,11977238.0,63.716,238390.0,470558568.453694
1963,svk,2025-04-03 02:52:37 UTC,43.797,62.5769978435,50.8523908524,32.474012474,0.293316533,20.4,3775.8,98.91,7.7,2.92,61.6869398207,138.03,12915046978.1615,-14.5738038463,2437.1751701084,-14.6399599725,34.6071400834,9.8935051977,48100.0,834438.0,73.199,68.19,70.6334146341,0.0,27.2,12.4,32.1,-8548.0,30.7695833333,1.0187110187,31.0347116517,61.5093272408,7.4559611075,1.0288340857,50.5299683555,4282017.0,2366.0616621959,12.6,2762629.0,64.517,49030.0,919587370.951195
1963,svn,2025-04-03 02:52:37 UTC,32.991,53.5347329901,28.0039721946,9.9304865938,0.1001754071,18.0,3230.1,91.69,9.3,2.269,316.775,90.16,19832029087.1272,-8.9001079301,9925.1407104468,-8.9578817561,94.9277875541,42.6229527318,20140.0,114161.0,71.9,65.5,68.6219512195,0.0,15.3,10.5,17.8,-180.0,27.5712,1.7874875869,26.8891092312,65.1318578895,7.9790328793,0.827298842,53.233934429,1616971.0,9351.3742563228,18.67,1119332.0,69.224,20270.0,112252402.588776
1963,swe,2025-04-03 02:52:37 UTC,42.143,50.4542517321,9.7731696665,8.084161696,0.4330428672,14.8,2550.0,83.05,10.1,2.33,100.8490737929,94.94,20342365392.222496,5.3279337996,2675.1036241759,4.7359398864,2.7619012052,2.8717403449,407339.7,1378086.0,75.64,71.57,73.5553658537,0.0,15.0,11.9,17.9,11009.0,5.1732100042,0.0098198138,21.2131100996,66.465380934,12.3215089664,0.5636337844,50.1074669544,7604328.0,22487.1941347085,171.0,1884124.0,24.777,447420.11,757918680.0
1963,tur,2025-04-03 02:52:37 UTC,152.601,88.1996027374,48.55579954,31.0473864065,0.7776588553,42.681,1343.4,30.21,15.815,6.223,4.5673571877,28.99,10355555555.5556,9.0663055524,337.0198568592,6.1887106993,6.4166944803,6.3627069283,769630.0,13016700.0,56.178,50.445,53.173,0.0,155.3,61.6,232.8,-44317.0,9.02e-06,2.8909995712,42.5367108191,53.1350733386,4.3282158423,2.6738204214,49.1741829237,30726841.0,7387.6777635553,227.0,20544888.0,66.863,785350.0,178272880.0
1964,aut,2025-04-03 02:52:37 UTC,52.699,56.3857995011,42.1291808047,20.0799806108,0.2293806266,18.5,2621.7,106.94,12.3,2.79,209.095956548,84.52,9213648655.975107,6.1243537376,1275.4571528168,5.4193360142,3.1837882191,3.8685635494,82520.0,896099.0,73.2,66.8,69.9219512195,0.0,29.6,20.6,34.2,3646.0,26.000000025,0.811924382,23.083551646,63.9444239132,12.9720244409,0.6665482053,53.254806085,7223801.0,7613.7202561366,55.0,2531075.0,35.038,83879.0,1319442160.0
1964,bel,2025-04-03 02:52:37 UTC,27.425,57.2885808156,45.811492434,28.4178947021,0.1064179969,17.2,8021.4,100.51,11.7,2.71,326.2223557692,98.39,16168044450.2523,6.9566847334,1724.0189417906,5.9491393563,4.6424265585,4.1687605856,30333.0,313300.0,73.9,67.76,70.7551219512,0.0,25.0,16.7,28.9,17687.0,50.000000049,0.6791283421,23.9105904681,63.5774050837,12.5120044482,0.9464775357,51.0594168747,9378113.0,1279.5751128185,12.0,657593.0,7.012,33120.0,2227003946.66195
1964,bgr,2025-04-03 02:52:37 UTC,67.427,48.7667252831,52.1739130435,37.783603001,0.5132398697,16.1,2137.0,108.51,7.9,2.19,67.9081339713,110.36,19839230769.2308,4.90016186,2238.8029578657,4.5511442295,2.8209383683,2.7,110630.0,2448730.0,72.96,69.37,71.1212195122,0.0,32.5,14.8,38.8,505.0,0.00117,3.5614209527,24.6768200011,67.2193329197,8.1038470792,0.8160940496,50.0367809472,8144340.0,2578.4778140402,21.0,4561889.0,56.013,110990.0,670207829.90459
1964,cyp,2025-04-03 02:52:37 UTC,23.724,69.9813512568,43.6147186147,34.9567099567,0.5273288589,24.513,802.9,147.69,10.72,3.409,35.3281733746,68.36,489912542.329518,20.2662921731,976.3298339844,21.2448763265,8.0287444202,-0.3033367048,9240.0,140469.0,67.364,58.669,62.79,0.0,35.4,6.1,38.0,-3347.0,0.3571429994,8.1168831169,34.5195229882,58.8299349492,6.6505420626,0.8639366132,50.8207881852,612521.0,1273.4257274445,0.78,381717.0,62.319,9250.0,66210000.0
1964,cze,2025-04-03 02:52:37 UTC,45.04,51.3203699397,55.4160735085,43.1215219361,0.3225601908,15.9,4019.5,95.63,10.5,2.34,91.9276710684,125.48,41016881802.4843,-11.6149423495,3969.3673354379,-11.4025060103,36.192388574,11.0865000722,77270.0,1613589.0,73.63,67.44,70.4595121951,0.0,21.1,10.4,24.4,-6122.0,29.1528333333,0.996505759,23.5286497583,66.0849521704,10.3863980714,0.5889032396,51.51861472,9727804.0,1273.0091564693,13.15,3742092.0,38.468,78870.0,4551181360.14625
1964,deu,2025-04-03 02:52:37 UTC,42.64,53.6235051437,55.7328215851,34.832297425,0.1614613451,18.0,3120.8,88.45,11.6,2.54,324.9761532769,81.06,123330404665.086,6.6394699097,1637.4552277367,5.7843191435,3.0465668976,2.3357358118,349130.0,7285822.0,73.352,67.658,70.4355609756,0.0,23.5,14.4,27.2,69825.0,4.000000003,1.4321312978,22.612539441,65.0942052409,12.2932553181,0.8051408833,53.0826942877,75318337.0,1420.6367833108,107.0,21171231.0,28.109,356970.0,7895954160.0
1964,dnk,2025-04-03 02:52:37 UTC,48.452,54.0229817573,76.7,68.15,0.5772889528,17.7,3963.4,60.36,9.9,2.6,174.3385913426,67.94,9677401337.17309,9.2699382145,2049.3972428148,8.4001192648,4.6110312226,3.0927835052,40000.0,1567605.0,74.79,70.29,72.4851219512,0.0,18.7,14.4,22.1,1333.0,6.9071400059,0.35,23.8249252259,64.9253762952,11.2496984789,0.799212891,50.4195035421,4722072.0,1270.628656234,6.0,1113984.0,23.591,42920.0,645440720.0
1964,esp,2025-04-03 02:52:37 UTC,11.011,56.2406301428,65.5348353275,31.8520148866,0.5036192791,22.0,1178.5,46.1,8.4,3.01,48.1914064954,39.23,21966876027.2517,5.3085102456,694.9520867979,4.2672454166,6.2543196148,6.9792467399,499780.0,7048402.0,73.14,67.79,70.3997560976,0.0,39.0,20.7,44.5,-41461.0,60.000000059,9.2720797151,27.4154941,64.0038396948,8.5806662052,0.9936964262,51.315225752,31609195.0,3517.9636811377,111.2,12549483.0,39.702,505990.0,1515235680.0
1964,est,2025-04-03 02:52:37 UTC,19.538,51.4172027763,32.4133050248,26.3033734371,0.7272888563,15.4,1403.8,80.74,10.0,1.94,101.0852017937,114.08,4013091682.2914,-7.9998435944,2685.9088928736,-7.5366944589,132.5704289521,89.8119490277,42390.0,426051.0,74.076,66.23,70.0573170732,0.0,17.8,10.5,22.5,8734.0,13.22275,0.2830856334,23.0209881565,66.0427194643,10.9362923792,1.437675372,55.1492560665,1277086.0,8290.4406848648,12.71,503223.0,39.404,45230.0,197501539.80639896
1964,fin,2025-04-03 02:52:37 UTC,29.768,55.2312970024,9.276732657,8.8958928396,0.5957072408,17.7,1581.3,62.03,9.3,2.59,120.7440212578,92.1,7848987792.542609,5.2386865979,1725.6048348983,4.6548528257,7.1757683899,10.2758607417,304590.0,1124700.0,72.96,65.66,69.2209756098,0.0,17.4,13.6,21.3,-20414.0,3.2000000022,0.0032831019,27.7259700683,64.4200033985,7.8540265332,0.5563156251,51.7298965705,4548543.0,23524.016371836,107.0,1872544.0,41.168,338150.0,384130412.33301693
1964,fra,2025-04-03 02:52:37 UTC,30.83,60.6062096613,62.2920342023,34.8414620338,0.3861826683,18.4,2823.4,75.69,11.1,2.87,161.1905860153,74.13,93079224076.2648,6.4258653793,1884.1379138157,5.2971713002,4.1712103678,3.2111917029,547566.0,9226542.0,74.3,67.2,70.6634146341,0.0,19.4,16.2,23.3,163039.0,4.9370600039,3.1959617653,25.7940831953,62.2640924486,11.9418243561,1.0662087502,51.3207627454,49401492.0,4048.4607226033,200.0,16846897.0,34.102,549086.0,5736854800.0
